Account,PageNumber,Date,Detalhes,Debit,Credit,Balance
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,13 Oct 2025,To Theo new house,,5.00,728.66
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,14 Oct 2025,Interest earned - Theo new house,,0.04,728.70
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,14 Oct 2025,To Theo new house,,5.00,733.70
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,14 Oct 2025,To Theo new house,,0.30,734.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,15 Oct 2025,Interest earned - Theo new house,,0.02,734.02
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,15 Oct 2025,To Theo new house,,8.70,742.72
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,15 Oct 2025,To Theo new house,,5.00,747.72
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,109,15 Oct 2025,To Theo new house,,5.40,753.12
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,15 Oct 2025,To Theo new house,,8.80,761.92
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,16 Oct 2025,Interest earned - Theo new house,,0.04,761.96
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,16 Oct 2025,From Theo new house,,60.00,701.96
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,17 Oct 2025,Interest earned - Theo new house,,0.02,701.98
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,17 Oct 2025,From Theo new house,,100.00,601.98
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,17 Oct 2025,To Theo new house,,10.00,611.98
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,18 Oct 2025,Interest earned - Theo new house,,0.03,612.01
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,18 Oct 2025,To Theo new house,,5.00,617.01
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,18 Oct 2025,From Theo new house,,400.00,217.01
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,18 Oct 2025,From Theo new house,,100.00,117.01
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,18 Oct 2025,To Theo new house,,0.80,117.81
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,19 Oct 2025,Interest earned - Theo new house,,0.01,117.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,19 Oct 2025,To Theo new house,,200.00,317.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,19 Oct 2025,To Theo new house,,5.00,322.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,20 Oct 2025,Interest earned - Theo new house,,0.01,322.83
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,20 Oct 2025,To Theo new house,,5.00,327.83
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,20 Oct 2025,From Theo new house,,180.00,147.83
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,20 Oct 2025,To Theo new house,,8.50,156.33
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,21 Oct 2025,Interest earned - Theo new house,,0.01,156.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,21 Oct 2025,To Theo new house,,5.00,161.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,21 Oct 2025,To Theo new house,,10.00,171.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,21 Oct 2025,To Theo new house,,4.00,175.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,21 Oct 2025,To Theo new house,,10.00,185.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,22 Oct 2025,Interest earned - Theo new house,,0.00,185.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,22 Oct 2025,To Theo new house,,5.00,190.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,22 Oct 2025,To Theo new house,,4.00,194.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,22 Oct 2025,To Theo new house,,1.10,195.44
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,23 Oct 2025,Interest earned - Theo new house,,0.01,195.45
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,110,23 Oct 2025,To Theo new house,,50.00,245.45
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,23 Oct 2025,To Theo new house,,5.00,250.45
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,24 Oct 2025,Interest earned - Theo new house,,0.01,250.46
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,24 Oct 2025,To Theo new house,,5.00,255.46
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,25 Oct 2025,Interest earned - Theo new house,,0.01,255.47
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,25 Oct 2025,To Theo new house,,5.00,260.47
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,Interest earned - Theo new house,,0.01,260.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,To Theo new house,,5.00,265.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,To Theo new house,,1.00,266.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,To Theo new house,,10.00,276.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,To Theo new house,,3.00,279.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,From Theo new house,,80.00,199.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,From Theo new house,,100.00,99.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,To Theo new house,,3.00,102.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,26 Oct 2025,From Theo new house,,100.00,2.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,27 Oct 2025,To Theo new house,,5.00,7.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,27 Oct 2025,From Theo new house,,7.00,0.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,28 Oct 2025,To Theo new house,,5.00,5.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,29 Oct 2025,To Theo new house,,5.00,10.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,29 Oct 2025,From Theo new house,,10.00,0.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,29 Oct 2025,To Theo new house,,10.00,10.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,31 Oct 2025,To Theo new house,,5.00,15.48
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,31 Oct 2025,To Theo new house,,0.10,15.58
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,1 Nov 2025,To Theo new house,,5.00,20.58
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,1 Nov 2025,To Theo new house,,0.60,21.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,1 Nov 2025,To Theo new house,,8.00,29.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,2 Nov 2025,To Theo new house,,5.00,34.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,2 Nov 2025,To Theo new house,,5.00,39.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,2 Nov 2025,To Theo new house,,10.00,49.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,111,3 Nov 2025,To Theo new house,,5.00,54.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,3 Nov 2025,To Theo new house,,300.00,354.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,4 Nov 2025,Interest earned - Theo new house,,0.02,354.20
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,4 Nov 2025,To Theo new house,,5.00,359.20
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,5 Nov 2025,Interest earned - Theo new house,,0.02,359.22
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,5 Nov 2025,To Theo new house,,5.00,364.22
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,5 Nov 2025,To Theo new house,,5.60,369.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,5 Nov 2025,To Theo new house,,5.60,375.42
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,5 Nov 2025,To Theo new house,,3.50,378.92
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,6 Nov 2025,Interest earned - Theo new house,,0.01,378.93
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,6 Nov 2025,To Theo new house,,5.00,383.93
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,6 Nov 2025,To Theo new house,,10.00,393.93
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,6 Nov 2025,To Theo new house,,10.00,403.93
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,7 Nov 2025,Interest earned - Theo new house,,0.02,403.95
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,7 Nov 2025,To Theo new house,,7.70,411.65
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,7 Nov 2025,To Theo new house,,5.00,416.65
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,8 Nov 2025,Interest earned - Theo new house,,0.01,416.66
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,8 Nov 2025,To Theo new house,,5.00,421.66
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,8 Nov 2025,To Theo new house,,5.50,427.16
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,9 Nov 2025,Interest earned - Theo new house,,0.02,427.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,9 Nov 2025,To Theo new house,,5.00,432.18
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,9 Nov 2025,To Theo new house,,0.70,432.88
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,10 Nov 2025,Interest earned - Theo new house,,0.02,432.90
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,11 Nov 2025,Interest earned - Theo new house,,0.02,432.92
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,11 Nov 2025,To Theo new house,,5.00,437.92
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,11 Nov 2025,To Theo new house,,6.30,444.22
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,11 Nov 2025,To Theo new house,,3.10,447.32
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,12 Nov 2025,Interest earned - Theo new house,,0.02,447.34
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,13 Nov 2025,Interest earned - Theo new house,,0.01,447.35
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,112,13 Nov 2025,To Theo new house,,5.00,452.35
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,13 Nov 2025,To Theo new house,,5.00,457.35
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,13 Nov 2025,To Theo new house,,10.00,467.35
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,14 Nov 2025,Interest earned - Theo new house,,0.02,467.37
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,14 Nov 2025,From Theo new house,,50.00,417.37
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,14 Nov 2025,From Theo new house,,18.00,399.37
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,14 Nov 2025,To Theo new house,,0.90,400.27
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,14 Nov 2025,To Theo new house,,5.00,405.27
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,15 Nov 2025,Interest earned - Theo new house,,0.02,405.29
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,15 Nov 2025,To Theo new house,,3.20,408.49
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,15 Nov 2025,To Theo new house,,5.00,413.49
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,16 Nov 2025,Interest earned - Theo new house,,0.01,413.50
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,16 Nov 2025,To Theo new house,,5.00,418.50
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,16 Nov 2025,To Theo new house,,1.70,420.20
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,17 Nov 2025,Interest earned - Theo new house,,0.02,420.22
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,17 Nov 2025,To Theo new house,,5.00,425.22
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,18 Nov 2025,Interest earned - Theo new house,,0.02,425.24
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,18 Nov 2025,To Theo new house,,5.00,430.24
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,18 Nov 2025,To Theo new house,,1.00,431.24
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,19 Nov 2025,Interest earned - Theo new house,,0.02,431.26
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,19 Nov 2025,To Theo new house,,5.00,436.26
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,19 Nov 2025,To Theo new house,,8.40,444.66
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,20 Nov 2025,Interest earned - Theo new house,,0.02,444.68
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,20 Nov 2025,To Theo new house,,1.20,445.88
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,20 Nov 2025,To Theo new house,,5.00,450.88
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,20 Nov 2025,To Theo new house,,0.70,451.58
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,20 Nov 2025,From Theo new house,,20.00,431.58
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,20 Nov 2025,To Theo new house,,1.00,432.58
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,21 Nov 2025,Interest earned - Theo new house,,0.01,432.59
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,113,21 Nov 2025,From Theo new house,,230.00,202.59
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,21 Nov 2025,To Theo new house,,0.20,202.79
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,22 Nov 2025,Interest earned - Theo new house,,0.01,202.80
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,23 Nov 2025,Interest earned - Theo new house,,0.01,202.81
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,23 Nov 2025,From Theo new house,,100.00,102.81
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,23 Nov 2025,To Theo new house,,5.00,107.81
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,23 Nov 2025,To Theo new house,,5.00,112.81
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,24 Nov 2025,Interest earned - Theo new house,,0.01,112.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,24 Nov 2025,To Theo new house,,5.00,117.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,24 Nov 2025,To Theo new house,,10.00,127.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,25 Nov 2025,To Theo new house,,5.00,132.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,26 Nov 2025,Interest earned - Theo new house,,0.00,132.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,26 Nov 2025,To Theo new house,,5.00,137.82
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,26 Nov 2025,To Theo new house,,4.50,142.32
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,26 Nov 2025,To Theo new house,,10.00,152.32
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,27 Nov 2025,Interest earned - Theo new house,,0.01,152.33
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,27 Nov 2025,To Theo new house,,5.00,157.33
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,13 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,13 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,14 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,14 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,15 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,15 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,16 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,114,16 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,17 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,17 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,18 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,18 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,19 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,19 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,20 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,20 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,21 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,21 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,22 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,22 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,23 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,23 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,24 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,24 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,26 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,26 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,27 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,27 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,28 Feb 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,28 Feb 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,1 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,1 Mar 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,115,2 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,2 Mar 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,3 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,3 Mar 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,4 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,4 Mar 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,5 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,5 Mar 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,6 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,6 Mar 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,7 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,7 Mar 2025,Saving vault topup prefunding wallet,,2.00,0.00
account-statement_2025-01-01_2025-11-27_en-ie_b8eae1 (2).pdf,116,8 Mar 2025,Savings Vault topup €2.00,,2.00,2.00
